,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Languedoc-Roussillon,1.8,2.3,4.4,4.5,4,3.6,3.5,3.39,2.61,2.76,5.51,5.69,6.46,6.21,6.73,8.73,8.65,10.41,10.33,9.55,6.79,6.41,6.06,:,:
Midi-Pyrénées,22.8,29.8,39,32.1,27.8,28.2,21.9,17.15,8.61,7.44,19.56,14.59,9.31,7.56,11.3,21.75,32.16,38.76,36.99,39.87,35.73,41.35,32.8,:,:
Auvergne,8.1,6.7,8,8.6,8,6.7,7.2,6.05,5.48,5.73,7.47,6.58,5.07,4.73,5.78,6.84,7.04,7.41,6.75,7.26,8.34,6.96,5.83,:,:
Rhône-Alpes,8.5,8.4,8.5,8.2,7.6,6.6,4.4,3.09,1.77,1.9,3.62,2.95,1.78,1.49,2.09,2.47,3.1,3.61,3.32,3.24,3.3,3.13,2.98,:,:
Provence-Alpes-Côte d’Azur,2.2,2.2,2.2,2.4,2.4,2.5,2.5,2,1.52,1.84,2.9,2.49,1.65,1.86,2.13,2.51,2.39,2.5,1.7,1.61,3.01,2.66,2.61,:,:
Corse,0.1,0.1,0,0.1,0.2,0.1,0,0.16,0.03,0.02,0.05,0.05,0.02,0.03,0.04,0.01,0.03,0.11,0.01,0.01,0.01,0.01,0.01,:,:
Guadeloupe,:,:,:,:,:,:,:,:,:,:,:,0.01,0.01,0.01,0.01,0.01,0,0.01,0,0,0.03,0.03,0.03,:,:
Martinique,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,0.01,0,0.17,0.01,0,0,0,:,:
Guyane,:,:,:,:,:,:,:,:,:,:,:,0,0,0,0,0,0,0,0.02,0.02,0.02,0,0.01,:,:
La Réunion,:,:,:,:,:,:,:,:,:,:,:,0.19,0.19,0.19,0.19,0.19,0,0.19,0,0,0.02,0.02,0.02,:,:
Mayotte,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.19,0,0,0.17,0.79,0.04,0.01,:,:
Champagne-Ardenne (NUTS 2013),:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Picardie (NUTS 2013),:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Haute-Normandie (NUTS 2013),:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Centre (FR) (NUTS 2013),:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Basse-Normandie (NUTS 2013),:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Bourgogne (NUTS 2013),:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Nord-Pas-de-Calais (NUTS 2013),:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Lorraine (NUTS 2013),:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Alsace (NUTS 2013),:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Franche-Comté (NUTS 2013),:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Pays de la Loire (NUTS 2013),:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Bretagne (NUTS 2013),:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Poitou-Charentes (NUTS 2013),:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
